Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2022-04-25,SBIN,EQ,500.6,495.0,499.2,490.05,495.0,494.75,495.06,14057444,695929907405000.0,186190,4213339,0.2997
2022-04-26,SBIN,EQ,494.75,499.0,507.9,498.45,505.5,505.5,504.31,12137213,612089807800000.0,158992,4814676,0.39670000000000005
2022-04-27,SBIN,EQ,505.5,500.0,502.8,491.85,497.85,497.25,496.78,12367342,614382918305000.0,142885,4836551,0.3911
2022-04-28,SBIN,EQ,497.25,499.15,510.0,496.5,507.7,507.5,503.04,12154792,611433193230000.0,134713,4344540,0.35740000000000005
2022-04-29,SBIN,EQ,507.5,508.1,512.5,494.0,495.9,496.3,503.59,12894773,649370352965000.0,143518,4513960,0.35009999999999997
2022-05-02,SBIN,EQ,496.3,492.65,495.0,481.3,490.9,491.0,487.35,18590895,906026303145000.1,232328,8272742,0.445
2022-05-04,SBIN,EQ,491.0,492.0,496.45,477.5,478.5,479.65,487.2,14645323,713524564250000.0,221907,4678363,0.3194
2022-05-05,SBIN,EQ,479.65,485.0,494.0,478.65,480.0,480.0,487.16,14130385,688376040635000.0,185153,4737190,0.33520000000000005
2022-05-06,SBIN,EQ,480.0,471.0,486.1,471.0,485.5,483.95,478.71,16710020,799917110480000.0,216166,5518027,0.33020000000000005
2022-05-09,SBIN,EQ,483.95,477.1,483.7,473.8,476.45,475.9,477.81,13544947,647185507245000.0,170758,5364082,0.396
2022-05-10,SBIN,EQ,475.9,477.0,482.55,473.5,474.0,475.2,477.99,10884328,520261203470000.0,183663,3973819,0.3651
2022-05-11,SBIN,EQ,475.2,475.25,479.0,463.65,478.4,476.55,471.45,14771351,696393821100000.0,241751,4964332,0.3361
2022-05-12,SBIN,EQ,476.55,473.0,473.0,456.35,462.7,462.65,462.77,18947096,876807574750000.0,314035,6321015,0.3336
2022-05-13,SBIN,EQ,462.65,469.45,477.0,439.75,440.5,444.65,461.88,61403008,2836052804760000.0,595336,21063112,0.34299999999999997
2022-05-16,SBIN,EQ,444.65,445.0,461.5,438.85,456.0,455.0,454.93,27940958,1271105407720000.0,283950,8746208,0.313
2022-05-17,SBIN,EQ,455.0,458.3,469.65,456.15,467.45,467.3,462.65,16880698,780980112170000.0,206674,6120436,0.3626
2022-05-18,SBIN,EQ,467.3,467.9,468.6,457.1,458.25,458.0,463.11,15644497,724512111830000.0,205591,6429531,0.41100000000000003
2022-05-19,SBIN,EQ,458.0,449.05,450.0,444.45,449.0,447.5,447.36,14201420,635318366730000.0,223399,5706783,0.4018
2022-05-20,SBIN,EQ,447.5,454.85,464.0,454.15,462.5,462.4,460.64,13596860,626323973525000.0,151413,5179315,0.3809
2022-05-23,SBIN,EQ,462.4,463.1,471.4,459.5,461.0,460.9,465.61,13499415,628549353075000.0,170499,5048653,0.374
2022-05-24,SBIN,EQ,460.9,462.4,466.8,460.2,463.0,462.05,463.29,17175179,795705857460000.0,139005,8555677,0.49810000000000004
2022-05-25,SBIN,EQ,462.05,461.0,464.45,452.05,453.45,454.1,458.77,12728644,583949948045000.0,154093,4570376,0.3591
2022-05-26,SBIN,EQ,454.1,456.85,470.1,452.5,469.6,468.9,460.09,17055257,784691165575000.0,208123,6310397,0.37
2022-05-27,SBIN,EQ,468.9,471.4,475.0,467.5,468.0,468.95,470.69,10977001,516678286750000.0,160651,2866709,0.2612
2022-05-30,SBIN,EQ,468.95,473.0,476.9,471.1,474.8,474.6,474.04,9365470,443962658714999.94,151679,3413721,0.36450000000000005
2022-05-31,SBIN,EQ,474.6,474.0,476.4,465.0,467.6,468.1,471.12,15441579,727476152775000.0,149463,8086708,0.5236999999999999
2022-06-01,SBIN,EQ,468.1,468.0,472.0,464.7,469.25,468.3,468.69,9424008,441695545055000.0,119346,3343041,0.3547
2022-06-02,SBIN,EQ,468.3,466.9,472.35,466.15,470.0,469.85,469.68,9370989,440138367510000.06,114087,2829770,0.302
2022-06-03,SBIN,EQ,469.85,473.25,475.5,463.5,465.0,464.5,470.15,11306291,531564621895000.0,114757,4956294,0.43840000000000007
2022-06-06,SBIN,EQ,464.5,464.2,465.6,456.5,463.6,463.7,461.88,10661432,492433400785000.06,137662,3701362,0.3472
2022-06-07,SBIN,EQ,463.7,461.85,465.95,460.5,463.95,463.4,462.95,7672515,355199086445000.0,108268,2930211,0.38189999999999996
2022-06-08,SBIN,EQ,463.4,466.6,475.55,463.2,471.0,471.3,470.58,17168871,807926481660000.0,192002,6597993,0.38430000000000003
2022-06-09,SBIN,EQ,471.3,468.95,470.9,462.45,467.2,466.95,465.94,12635601,588743931660000.0,158259,5413414,0.42840000000000006
2022-06-10,SBIN,EQ,466.95,462.0,464.15,458.6,462.1,461.85,461.6,8621104,397947930850000.0,127828,3062201,0.3552
2022-06-13,SBIN,EQ,461.85,454.0,454.05,442.1,446.1,445.85,446.07,13426836,598928459840000.0,203861,5856727,0.4362
2022-06-14,SBIN,EQ,445.85,445.0,449.25,443.35,448.0,448.1,446.47,11351101,506790273885000.06,136687,4257354,0.3751
2022-06-15,SBIN,EQ,448.1,448.95,455.45,448.6,450.25,451.35,452.6,9920926,449023193455000.0,119413,3821460,0.38520000000000004
2022-06-16,SBIN,EQ,451.35,455.15,457.75,440.15,441.15,441.6,448.44,10780703,483444559535000.06,139788,3802794,0.3527
2022-06-17,SBIN,EQ,441.6,440.0,447.55,437.25,442.5,441.0,443.05,14326050,634713719965000.0,167655,6062938,0.4232
2022-06-20,SBIN,EQ,441.0,441.5,443.45,430.7,434.65,434.7,436.85,12368534,540315318635000.06,172757,4715450,0.3812
2022-06-21,SBIN,EQ,434.7,439.5,454.95,437.6,451.0,450.75,447.76,13801891,617993679115000.0,178846,4775043,0.34600000000000003
2022-06-22,SBIN,EQ,450.75,448.75,451.2,444.65,447.05,447.65,447.71,11066447,495458591980000.0,111722,4316772,0.3901
2022-06-23,SBIN,EQ,447.65,449.0,456.45,446.0,451.25,451.4,451.63,12229833,552339167125000.0,157832,3511397,0.35729999999999995
2022-06-24,SBIN,EQ,451.4,455.8,460.35,453.2,454.55,454.25,455.97,10833364,493964360855000.0,127154,4266938,0.39390000000000003
2022-06-27,SBIN,EQ,454.25,459.95,464.85,458.05,461.55,461.2,461.18,9509175,438542105400000.0,103487,3248514,0.34159999999999996
2022-06-28,SBIN,EQ,461.2,458.9,465.75,458.0,464.75,464.25,462.78,13261290,613703101235000.0,168906,6701665,0.5054
2022-06-29,SBIN,EQ,464.25,460.0,462.7,458.0,458.95,459.1,460.55,11800876,543491424185000.06,107588,5699030,0.4829
2022-06-30,SBIN,EQ,459.1,459.0,469.3,458.6,465.6,465.9,465.57,16926328,788043998575000.0,186175,7966400,0.4707
2022-07-01,SBIN,EQ,465.9,463.35,468.8,460.55,468.5,466.85,465.07,9405495,437419528905000.0,116790,3705513,0.394
2022-07-04,SBIN,EQ,466.85,466.85,474.15,466.85,473.95,473.45,470.57,9186358,432279377410000.06,115285,3597397,0.39159999999999995
2022-07-05,SBIN,EQ,473.45,475.15,480.0,471.0,472.55,472.15,475.99,12003244,571338476795000.0,143727,5860719,0.4883
2022-07-06,SBIN,EQ,472.15,475.15,481.0,473.9,480.55,479.95,478.18,12059857,576683253575000.0,179395,6050389,0.5017
2022-07-07,SBIN,EQ,479.95,484.0,488.25,481.6,486.9,486.75,485.27,11497832,557959368780000.0,173806,4532216,0.39420000000000005
2022-07-08,SBIN,EQ,486.75,489.0,489.9,485.15,488.45,488.55,487.44,9057231,441485647239999.94,162363,4119292,0.4548
2022-07-11,SBIN,EQ,488.55,485.0,491.3,485.0,488.05,488.2,488.75,7704792,376571604615000.0,94857,2892361,0.3754
2022-07-12,SBIN,EQ,488.2,485.0,491.35,483.1,483.4,484.95,488.66,7364457,359870414885000.0,108367,2291145,0.3111
2022-07-13,SBIN,EQ,484.95,487.75,492.45,484.55,486.2,486.5,488.27,8208853,400810603585000.0,129820,3515328,0.4282
2022-07-14,SBIN,EQ,486.5,486.6,488.9,476.8,480.3,479.35,482.03,9385630,452412059885000.06,151617,4003660,0.4266
2022-07-15,SBIN,EQ,479.35,482.55,484.4,474.7,478.7,479.1,478.3,6945602,332205477200000.0,120161,2526701,0.3638
2022-07-18,SBIN,EQ,479.1,484.55,491.5,482.1,489.6,490.3,487.33,9934786,484150111939999.94,178323,4916706,0.4949
2022-07-19,SBIN,EQ,490.3,488.0,498.55,488.0,497.9,497.95,494.57,11724183,579845175905000.0,130777,4129670,0.3522
2022-07-20,SBIN,EQ,497.95,501.0,510.6,500.4,507.4,508.6,507.48,19280117,978421729885000.0,254529,9705808,0.5034000000000001
2022-07-21,SBIN,EQ,508.6,509.8,513.4,506.75,511.1,512.05,511.48,13814893,706602881270000.0,196106,6776664,0.4905
2022-07-22,SBIN,EQ,512.05,513.45,520.2,511.2,511.9,513.7,516.23,14699129,758818657015000.0,244781,7370555,0.5014000000000001
2022-07-25,SBIN,EQ,513.7,513.4,519.0,509.15,516.25,517.8,514.4,10229778,526224265825000.0,153553,3764768,0.368
2022-07-26,SBIN,EQ,517.8,517.7,520.8,513.1,513.7,514.2,516.44,8862656,457700071514999.94,168343,3588725,0.40490000000000004
2022-07-27,SBIN,EQ,514.2,515.3,529.95,512.25,528.35,528.2,522.16,15101546,788545013435000.0,333000,6647299,0.44020000000000004
2022-07-28,SBIN,EQ,528.2,533.2,537.5,529.55,532.15,532.45,532.51,12160734,647565421520000.0,215225,5268494,0.43320000000000003
2022-07-29,SBIN,EQ,532.45,535.05,537.0,526.75,527.65,528.35,529.82,11921058,631599816540000.0,144306,5302505,0.4448
2022-08-01,SBIN,EQ,528.35,529.05,535.0,526.4,533.35,533.75,532.31,8295631,441581699475000.0,124805,3402591,0.41020000000000006
2022-08-02,SBIN,EQ,533.75,531.9,544.9,531.1,540.0,542.1,541.38,16845027,911955623675000.0,230932,6340949,0.3764
2022-08-03,SBIN,EQ,542.1,541.9,546.4,534.65,540.5,540.85,542.04,24262125,1315108259540000.0,253745,12530803,0.5165
2022-08-04,SBIN,EQ,540.85,543.65,544.0,524.2,532.3,533.25,532.95,18072293,963159466225000.0,201817,7049054,0.39
2022-08-05,SBIN,EQ,533.25,535.55,542.9,529.0,532.35,531.05,537.29,21110734,1134267587375000.0,205564,8610671,0.4079
2022-08-08,SBIN,EQ,531.05,524.0,524.0,513.85,520.1,520.4,518.01,32566317,1686971245135000.0,416603,13376188,0.4107
2022-08-10,SBIN,EQ,520.4,521.55,523.5,513.4,513.9,514.7,516.46,16904151,873037935315000.0,247601,9702561,0.574
2022-08-11,SBIN,EQ,514.7,520.0,526.0,517.2,524.5,524.75,521.76,13862195,723269355790000.0,192485,6522359,0.4705
2022-08-12,SBIN,EQ,524.75,525.7,531.8,525.15,531.0,530.7,529.76,12154012,643875091060000.0,160036,5679718,0.4673
2022-08-16,SBIN,EQ,530.7,533.3,533.85,525.0,526.6,525.95,527.74,10721167,565797979375000.0,145707,5025077,0.4687
2022-08-17,SBIN,EQ,525.95,528.85,530.55,524.35,527.8,528.15,526.89,12054183,635124608075000.0,159055,5203847,0.43170000000000003
2022-08-18,SBIN,EQ,528.15,526.85,534.8,526.2,532.0,532.35,531.57,9013662,479138582520000.0,120443,2772894,0.30760000000000004
2022-08-19,SBIN,EQ,532.35,532.0,533.65,518.5,520.05,520.35,523.18,11087222,580062252565000.0,146387,4095463,0.3694
2022-08-22,SBIN,EQ,520.35,519.0,519.9,510.0,511.1,511.3,513.09,9676954,496515220780000.0,165588,4280662,0.4424
2022-08-23,SBIN,EQ,511.3,508.25,524.0,508.25,523.0,521.9,517.45,8597965,444899552289999.94,130274,2200718,0.256
2022-08-24,SBIN,EQ,521.9,519.0,523.0,512.3,520.4,519.3,517.9,11930650,617885076140000.0,143063,5135639,0.4305
2022-08-25,SBIN,EQ,519.3,521.95,528.3,518.5,520.15,520.4,523.9,15473450,810654016280000.0,167210,6815830,0.4405
2022-08-26,SBIN,EQ,520.4,523.8,529.5,522.2,524.3,523.8,525.17,12855886,675151407725000.0,128630,5307516,0.4128
2022-08-29,SBIN,EQ,523.8,511.3,517.0,508.75,515.0,514.85,513.62,9421339,483895704945000.0,143380,4080606,0.43310000000000004
2022-08-30,SBIN,EQ,514.85,518.2,532.5,517.95,531.0,531.25,528.36,14835308,783835316655000.0,166014,6947862,0.4683
2022-09-01,SBIN,EQ,531.25,522.25,540.9,522.25,534.25,533.3,535.06,16670228,891965011940000.0,218023,5384878,0.32299999999999995
2022-09-02,SBIN,EQ,533.3,537.0,537.85,531.25,535.0,536.7,535.36,10017930,536316475520000.0,124824,3990475,0.3983
2022-09-05,SBIN,EQ,536.7,537.0,540.8,536.3,538.75,538.9,539.17,7819994,421633009955000.0,106157,3346038,0.4279
2022-09-06,SBIN,EQ,538.9,538.0,542.7,534.1,537.3,537.8,539.43,8657868,467034667700000.0,108579,2539671,0.2933
2022-09-07,SBIN,EQ,537.8,534.4,537.45,531.55,532.1,532.85,534.25,8445359,451189564589999.94,106610,4354695,0.5156000000000001
2022-09-08,SBIN,EQ,532.85,536.0,546.3,535.5,545.25,544.65,541.55,12240707,662891237075000.0,141256,4816335,0.3935
2022-09-09,SBIN,EQ,544.65,549.65,557.0,548.0,551.95,553.35,553.57,18587927,1028969279020000.1,267586,7957943,0.42810000000000004
2022-09-12,SBIN,EQ,553.35,554.9,558.6,551.25,554.95,554.9,555.63,9677415,537708007460000.06,127479,4384107,0.45299999999999996
2022-09-13,SBIN,EQ,554.9,560.0,560.0,553.75,557.1,558.0,557.73,16707275,931808563425000.0,148044,11220044,0.6716
2022-09-14,SBIN,EQ,558.0,550.0,574.85,549.25,572.3,571.75,567.79,21632641,1228285215230000.0,301335,8300762,0.3837
2022-09-15,SBIN,EQ,571.75,572.55,578.5,567.9,571.5,572.15,573.5,12749947,731206076880000.0,224387,3656992,0.2868
2022-09-16,SBIN,EQ,572.15,569.1,574.0,560.3,562.5,561.8,564.61,14739280,832198274165000.0,231709,7373673,0.5003
2022-09-19,SBIN,EQ,561.8,560.7,574.4,559.55,572.5,572.25,569.54,11194003,637539805440000.0,163866,4756130,0.42490000000000006
2022-09-20,SBIN,EQ,572.25,577.95,577.95,572.85,573.6,574.05,575.5,8484017,488253637435000.06,176912,3767069,0.444
2022-09-21,SBIN,EQ,574.05,575.0,577.3,565.4,569.0,569.7,570.45,9392526,535799866195000.0,174676,3467830,0.36920000000000003
2022-09-22,SBIN,EQ,569.7,566.75,574.0,562.0,567.5,567.3,567.39,11869435,673459442730000.0,181550,5206546,0.4387
2022-09-23,SBIN,EQ,567.3,564.8,568.0,549.5,550.9,550.6,555.53,12563239,697921590820000.0,282839,5642445,0.4491
2022-09-26,SBIN,EQ,550.6,545.8,549.0,533.0,545.3,543.3,541.37,16158750,874794172325000.0,274214,7654966,0.4737
2022-09-27,SBIN,EQ,543.3,544.55,550.9,533.2,538.0,536.5,542.4,11066799,600262627030000.0,154979,3097415,0.3404
2022-09-28,SBIN,EQ,536.5,532.9,539.8,520.35,523.5,524.85,532.17,12233485,651028480040000.0,183919,5224334,0.42710000000000004
2022-09-29,SBIN,EQ,524.85,529.0,535.7,519.55,524.0,521.75,525.18,17310168,909098664560000.0,215284,8111849,0.4686
2022-09-30,SBIN,EQ,521.75,524.0,536.9,516.15,531.55,530.6,528.17,17466950,922547767720000.1,199404,5533983,0.3168
2022-10-03,SBIN,EQ,530.6,527.6,531.65,518.5,518.95,519.75,525.01,9351162,490945623905000.0,141130,3430661,0.3669
2022-10-04,SBIN,EQ,519.75,533.0,535.8,527.8,532.95,532.7,532.39,8745887,465624452545000.0,128142,3456189,0.39520000000000005
2022-10-06,SBIN,EQ,532.7,534.6,541.8,534.6,537.35,537.3,538.44,9507322,511910213760000.06,183101,4430981,0.4661
2022-10-07,SBIN,EQ,537.3,535.5,535.6,526.55,531.0,530.2,529.64,11065307,586062415950000.0,185698,5018194,0.4535
2022-10-10,SBIN,EQ,530.2,525.7,533.9,522.2,531.4,530.75,528.13,9649292,509605255889999.94,191653,3588945,0.3719
2022-10-11,SBIN,EQ,530.75,530.75,533.7,525.5,527.0,527.4,529.35,10825440,573046347265000.0,159970,4518524,0.41740000000000005
2022-10-12,SBIN,EQ,527.4,530.0,535.0,526.0,535.0,533.8,530.03,8522604,451723601000000.0,121592,3016240,0.3539
2022-10-13,SBIN,EQ,533.8,533.0,533.8,520.2,521.9,521.45,525.44,12972765,681643820185000.0,166849,6496472,0.5008
2022-10-14,SBIN,EQ,521.45,530.2,534.85,526.0,527.8,527.2,530.03,8545479,452937508350000.0,144578,2924078,0.3422
2022-10-17,SBIN,EQ,527.2,526.4,544.7,524.2,543.2,543.65,538.7,13485349,726451586255000.0,208408,3700920,0.27440000000000003
2022-10-18,SBIN,EQ,543.65,547.1,563.5,546.75,562.4,562.45,558.19,20440781,1140979139410000.0,245391,9747060,0.4768
2022-10-19,SBIN,EQ,562.45,563.0,563.45,551.55,553.75,553.4,555.4,9540583,529884538870000.0,137573,3398721,0.35619999999999996
2022-10-20,SBIN,EQ,553.4,552.0,556.8,545.3,555.5,555.4,551.98,11225588,619632857395000.0,134915,4079003,0.36340000000000006
2022-10-21,SBIN,EQ,555.4,557.25,565.8,557.25,561.65,560.85,562.7,11767639,662164812080000.0,198859,4151059,0.39640000000000003
2022-10-24,SBIN,EQ,560.85,567.0,572.5,565.9,572.15,570.5,569.46,3692065,210246499635000.0,63147,1510943,0.4092
2022-10-25,SBIN,EQ,570.5,572.5,586.2,568.0,577.0,578.55,578.28,19899324,1150742741285000.0,215376,8833736,0.4439
2022-10-27,SBIN,EQ,578.55,583.95,585.0,577.6,579.1,579.65,580.71,13613533,790552531335000.0,209377,5998675,0.44060000000000005
2022-10-28,SBIN,EQ,579.65,579.95,582.65,567.0,571.8,570.75,572.65,10043644,575151556995000.0,144061,3054910,0.4319
2022-10-31,SBIN,EQ,570.75,574.95,577.45,568.4,573.5,573.8,572.79,9894639,566756038780000.0,139535,3759140,0.3799
2022-11-01,SBIN,EQ,573.8,576.35,585.75,574.6,576.0,576.9,579.85,12069579,699855429530000.0,163499,5057539,0.419
2022-11-02,SBIN,EQ,576.9,575.9,578.95,569.9,573.0,573.85,574.79,10241440,588669499895000.0,142730,3773099,0.36840000000000006
2022-11-03,SBIN,EQ,573.85,569.0,587.95,568.0,584.15,584.9,581.58,17557998,1021138860379999.9,244825,5121059,0.2917
2022-11-04,SBIN,EQ,584.9,586.0,596.95,580.4,595.7,593.95,587.64,25759031,1513705392420000.0,302456,10018968,0.3889
2022-11-07,SBIN,EQ,593.95,613.0,622.7,607.7,613.8,614.15,615.56,44265903,2724844928960000.0,470162,16413804,0.37079999999999996
2022-11-09,SBIN,EQ,614.15,621.0,621.0,610.55,614.6,615.55,615.08,18939854,1164952300990000.0,302328,9373877,0.4949
2022-11-10,SBIN,EQ,615.55,613.1,615.1,602.2,605.05,605.75,607.23,11618405,705503083570000.0,232699,4437252,0.38189999999999996
2022-11-11,SBIN,EQ,605.75,617.25,619.55,598.5,600.0,601.3,605.28,15525267,939710369335000.0,220631,5651310,0.364
2022-11-14,SBIN,EQ,601.3,603.95,603.95,591.65,592.5,592.55,596.08,12957268,772357332330000.0,227415,6081635,0.4694
2022-11-15,SBIN,EQ,592.55,594.3,602.1,592.65,601.5,600.85,597.7,10286417,614816962895000.0,153811,3348965,0.32560000000000006
2022-11-16,SBIN,EQ,600.85,599.95,603.5,596.0,599.0,599.75,600.52,11555749,693948969390000.0,168811,4295399,0.42710000000000004
2022-11-17,SBIN,EQ,599.75,599.1,602.75,596.15,598.45,599.05,599.41,8167131,489543320145000.0,114824,2948861,0.3611
2022-11-18,SBIN,EQ,599.05,601.0,605.75,597.15,602.05,602.7,601.12,12933675,777474640445000.0,155935,5077955,0.3926
2022-11-21,SBIN,EQ,602.7,602.1,602.1,595.35,598.0,598.1,598.39,7412419,443550951455000.0,135865,2865902,0.3866
2022-11-22,SBIN,EQ,598.1,598.15,600.7,596.15,599.0,599.1,598.56,8048595,481753226345000.0,126028,3902083,0.48479999999999995
2022-11-23,SBIN,EQ,599.1,601.55,609.6,601.0,607.1,607.65,606.5,12435924,754238645750000.0,171897,5217318,0.41950000000000004
2022-11-24,SBIN,EQ,607.65,609.75,611.3,605.8,609.6,609.35,608.75,8960032,545439560445000.0,128229,3420469,0.38170000000000004
2022-11-25,SBIN,EQ,609.35,610.55,613.7,606.25,607.2,607.4,609.3,9994513,608964096550000.0,136359,4441339,0.44439999999999996
2022-11-28,SBIN,EQ,607.4,605.6,610.9,602.35,608.0,608.6,606.01,7934274,480822914985000.06,121851,3625579,0.457
2022-11-29,SBIN,EQ,608.6,607.1,611.8,607.1,608.1,608.55,609.32,6942919,423049409630000.0,121735,3138453,0.452
2022-11-30,SBIN,EQ,608.55,608.5,611.4,598.4,602.95,602.45,603.09,15606230,941201041220000.1,174362,8449322,0.5414
2022-12-01,SBIN,EQ,602.45,607.85,609.8,601.55,608.0,608.1,605.68,14209313,860627114679999.9,172004,6862086,0.4829
2022-12-02,SBIN,EQ,608.1,607.5,609.6,604.25,607.6,607.55,607.29,7533838,457525295595000.0,142901,3982578,0.5286
2022-12-05,SBIN,EQ,607.55,608.5,618.0,607.55,616.7,617.3,614.05,11585602,711416481620000.0,210728,5730406,0.49460000000000004
2022-12-06,SBIN,EQ,617.3,614.75,619.8,607.8,609.3,608.95,613.29,12996244,797050335200000.0,190699,7387969,0.5685
2022-12-07,SBIN,EQ,608.95,610.85,612.9,604.5,606.95,607.05,607.96,7613892,462890422225000.0,113416,3419765,0.4491
2022-12-08,SBIN,EQ,607.05,609.75,613.8,607.15,612.25,611.65,611.14,10020015,612360862650000.0,146277,4572184,0.45630000000000004
2022-12-09,SBIN,EQ,611.65,614.4,618.0,609.1,617.0,616.5,613.84,11202267,687643422730000.0,169991,5448182,0.4863
2022-12-12,SBIN,EQ,616.5,614.8,618.7,611.0,612.35,613.05,613.74,9285187,569864728115000.0,135955,3783456,0.40750000000000003
2022-12-13,SBIN,EQ,613.05,613.5,617.4,612.5,616.8,616.75,615.45,7455415,458840457939999.94,162670,3363135,0.4511
2022-12-14,SBIN,EQ,616.75,618.5,626.75,617.5,625.3,625.5,623.52,14010673,873588407365000.0,187174,5862456,0.41840000000000005
2022-12-15,SBIN,EQ,625.5,625.55,629.55,614.3,614.7,615.95,621.92,10622271,660617644180000.0,148853,4096192,0.38560000000000005
2022-12-16,SBIN,EQ,615.95,612.0,615.6,602.1,604.35,603.35,607.83,9435071,573491458560000.0,160875,3497337,0.37070000000000003
2022-12-19,SBIN,EQ,603.35,604.0,609.5,603.0,605.5,604.45,605.78,8322012,504126836425000.0,149442,3777196,0.4539
2022-12-20,SBIN,EQ,604.45,603.0,606.5,599.55,605.3,604.45,602.65,6753785,407015475150000.0,128701,2274446,0.3368
2022-12-21,SBIN,EQ,604.45,605.9,609.15,589.6,594.3,593.4,599.66,9217253,552719568850000.0,145768,3522227,0.3821
2022-12-22,SBIN,EQ,593.4,597.0,599.0,587.55,592.0,593.4,592.49,8740149,517843745655000.0,136417,2637879,0.3018
2022-12-23,SBIN,EQ,593.4,590.0,590.7,571.5,573.1,574.0,579.55,13047046,756143112575000.0,226901,5930199,0.4545
2022-12-26,SBIN,EQ,574.0,574.0,601.7,570.7,597.1,597.1,589.64,13201587,778413433220000.0,210003,4497406,0.3407
2022-12-27,SBIN,EQ,597.1,600.4,603.1,593.3,602.0,601.9,598.21,9638618,576591274595000.0,206219,2569120,0.2665
2022-12-28,SBIN,EQ,601.9,600.9,607.0,598.55,601.0,601.05,602.94,7988631,481665144445000.0,143945,2562261,0.3207
2022-12-29,SBIN,EQ,601.05,600.0,618.0,597.15,614.05,611.8,608.16,20130392,1224252456470000.0,168187,11439937,0.5683
2022-12-30,SBIN,EQ,611.8,615.25,620.55,611.35,614.25,613.7,615.43,13052895,803310034705000.0,158347,6160516,0.47200000000000003
2023-01-02,SBIN,EQ,613.7,614.95,619.2,611.2,612.6,612.2,614.42,6726084,413261529965000.0,125418,2430000,0.3613
2023-01-03,SBIN,EQ,612.2,614.5,616.6,610.0,612.95,612.4,613.26,6818062,418125807820000.0,122799,2451217,0.35950000000000004
2023-01-04,SBIN,EQ,612.4,611.85,614.95,604.0,605.6,605.2,607.74,7011191,426096947935000.0,113548,2922723,0.4169
2023-01-05,SBIN,EQ,605.2,607.0,611.6,601.95,605.75,605.1,605.84,8241475,499298208200000.0,146571,4011597,0.4868
2023-01-06,SBIN,EQ,605.1,607.4,607.45,597.0,601.0,600.65,601.57,7972036,479574704860000.06,154179,4150827,0.5207
2023-01-09,SBIN,EQ,600.65,605.0,609.0,600.1,608.45,607.7,606.07,8878905,538125151020000.0,160223,5216863,0.5876
2023-01-10,SBIN,EQ,607.7,608.45,609.0,590.6,595.5,595.15,596.1,10622660,633220814265000.0,187602,4795085,0.4514
2023-01-11,SBIN,EQ,595.15,596.45,599.5,592.25,597.0,596.7,596.73,7419630,442750270185000.06,120446,2744770,0.3699
